age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome
43.0,admin.,married,high.school,yes,no,telephone,jul,mon,2.2,10.0,nonexistent
43.0,admin.,married,high.school,yes,no,cellular,jul,mon,4.166666666666667,2.0,nonexistent
48.0,services,divorced,high.school,yes,no,cellular,jul,mon,5.216666666666667,2.0,nonexistent
22.0,student,single,university.degree,yes,no,telephone,jul,mon,2.3,12.0,nonexistent
46.0,management,married,university.degree,no,no,cellular,jul,mon,5.633333333333334,3.0,nonexistent
43.0,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,3.783333333333333,4.0,nonexistent
30.0,blue-collar,single,basic.9y,no,yes,cellular,jul,mon,16.416666666666668,11.0,nonexistent
35.0,admin.,married,professional.course,yes,no,cellular,jul,mon,3.933333333333333,3.0,nonexistent
32.0,admin.,married,high.school,yes,no,cellular,jul,mon,1.1166666666666667,2.0,nonexistent
44.0,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,2.7,2.0,nonexistent
33.0,blue-collar,married,basic.9y,no,no,cellular,jul,mon,2.0166666666666666,4.0,nonexistent
39.0,admin.,married,university.degree,yes,no,cellular,jul,mon,15.483333333333333,15.0,nonexistent
33.0,blue-collar,married,professional.course,no,no,cellular,jul,mon,1.5166666666666666,4.0,nonexistent
35.0,blue-collar,single,basic.4y,no,no,cellular,jul,mon,0.9833333333333333,4.0,nonexistent
29.0,admin.,married,high.school,yes,no,cellular,jul,mon,2.1,3.0,nonexistent
57.0,blue-collar,married,basic.4y,yes,no,cellular,jul,mon,12.816666666666666,3.0,nonexistent
41.0,admin.,married,university.degree,no,no,cellular,jul,mon,22.666666666666668,3.0,nonexistent
30.0,blue-collar,single,basic.9y,yes,yes,cellular,jul,mon,1.5,5.0,nonexistent
49.0,admin.,married,university.degree,no,no,cellular,jul,mon,1.5166666666666666,3.0,nonexistent
37.0,technician,divorced,professional.course,yes,no,cellular,jul,mon,18.9,5.0,nonexistent
30.0,blue-collar,married,basic.6y,no,no,cellular,jul,mon,2.8833333333333333,2.0,nonexistent
49.0,management,married,university.degree,no,no,cellular,jul,mon,1.4333333333333333,4.0,nonexistent
32.0,blue-collar,married,basic.4y,yes,no,cellular,jul,mon,2.1666666666666665,4.0,nonexistent
25.0,admin.,single,basic.9y,no,no,cellular,jul,mon,1.3833333333333333,2.0,nonexistent
43.0,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,1.25,3.0,nonexistent
38.0,housemaid,married,professional.course,yes,no,cellular,jul,mon,3.466666666666667,2.0,nonexistent
36.0,blue-collar,single,basic.6y,no,no,cellular,jul,mon,4.6,2.0,nonexistent
26.0,admin.,single,high.school,no,yes,cellular,jul,mon,1.7666666666666666,3.0,nonexistent
29.0,blue-collar,married,university.degree,no,no,cellular,jul,mon,4.183333333333334,3.0,nonexistent
33.0,admin.,divorced,high.school,yes,no,cellular,jul,mon,8.033333333333333,2.0,nonexistent
55.0,technician,married,professional.course,no,no,cellular,jul,mon,4.0,2.0,nonexistent
39.0,management,married,university.degree,yes,no,cellular,jul,mon,15.133333333333333,3.0,nonexistent
35.0,entrepreneur,single,university.degree,yes,no,cellular,jul,mon,1.4666666666666666,5.0,nonexistent
27.0,admin.,single,university.degree,yes,yes,cellular,jul,mon,2.5,4.0,nonexistent
36.0,services,married,high.school,yes,yes,cellular,jul,mon,3.0833333333333335,7.0,nonexistent
37.0,blue-collar,single,basic.9y,no,no,cellular,jul,mon,2.783333333333333,2.0,nonexistent
28.0,technician,married,basic.9y,yes,no,telephone,jul,mon,1.75,2.0,nonexistent
27.0,admin.,single,university.degree,no,no,telephone,jul,mon,1.4333333333333333,9.0,nonexistent
23.0,admin.,single,high.school,yes,no,cellular,jul,mon,0.5666666666666667,3.0,nonexistent
36.0,admin.,married,university.degree,yes,no,cellular,jul,mon,1.75,10.0,nonexistent
32.0,services,married,basic.4y,no,no,cellular,jul,mon,5.366666666666666,3.0,nonexistent
25.0,housemaid,single,basic.9y,yes,no,cellular,jul,mon,14.966666666666667,5.0,nonexistent
32.0,admin.,married,high.school,no,no,cellular,jul,mon,9.15,2.0,nonexistent
32.0,blue-collar,married,basic.4y,no,no,cellular,jul,mon,3.216666666666667,5.0,nonexistent
30.0,admin.,single,high.school,no,no,telephone,jul,mon,2.95,3.0,nonexistent
27.0,technician,single,professional.course,no,no,cellular,jul,mon,5.95,3.0,nonexistent
32.0,blue-collar,married,basic.4y,yes,yes,cellular,jul,mon,6.983333333333333,2.0,nonexistent
55.0,technician,married,professional.course,no,no,cellular,jul,mon,1.3,4.0,nonexistent
24.0,admin.,single,high.school,yes,no,cellular,jul,mon,9.916666666666666,2.0,nonexistent
36.0,blue-collar,married,high.school,yes,no,cellular,jul,mon,2.45,5.0,nonexistent
30.0,management,single,university.degree,no,yes,telephone,jul,mon,1.6666666666666667,11.0,nonexistent
33.0,admin.,married,university.degree,no,no,cellular,jul,mon,2.4166666666666665,2.0,nonexistent
33.0,blue-collar,married,basic.6y,no,yes,cellular,jul,mon,1.85,2.0,nonexistent
29.0,blue-collar,single,basic.9y,yes,no,cellular,jul,mon,3.15,3.0,nonexistent
29.0,retired,single,basic.4y,no,no,cellular,jul,mon,5.233333333333333,7.0,nonexistent
25.0,services,single,high.school,no,no,cellular,jul,mon,5.366666666666666,2.0,nonexistent
48.0,blue-collar,married,basic.9y,no,no,cellular,jul,mon,0.9,3.0,nonexistent
36.0,blue-collar,single,basic.9y,yes,no,cellular,jul,mon,7.416666666666667,4.0,nonexistent
45.0,blue-collar,married,basic.4y,yes,no,cellular,jul,mon,1.6333333333333333,3.0,nonexistent
49.0,admin.,married,university.degree,no,no,cellular,jul,mon,1.6166666666666667,3.0,nonexistent
24.0,admin.,single,high.school,yes,no,telephone,jul,mon,12.033333333333333,3.0,nonexistent
45.0,services,married,high.school,yes,no,telephone,jul,tue,1.1333333333333333,4.0,nonexistent
51.0,technician,married,basic.6y,yes,no,cellular,jul,tue,2.7666666666666666,2.0,nonexistent
31.0,blue-collar,single,high.school,no,no,cellular,jul,tue,1.3,2.0,nonexistent
41.0,admin.,divorced,high.school,no,no,cellular,jul,tue,2.1,3.0,nonexistent
58.0,retired,married,professional.course,no,no,telephone,jul,tue,0.7333333333333333,8.0,nonexistent
37.0,management,married,professional.course,yes,no,cellular,jul,tue,1.1666666666666667,9.0,nonexistent
45.0,services,married,high.school,no,no,telephone,jul,tue,1.3333333333333333,2.0,nonexistent
53.0,retired,divorced,basic.4y,no,yes,cellular,jul,tue,2.65,3.0,nonexistent
28.0,admin.,single,high.school,no,no,cellular,jul,tue,1.2,14.0,nonexistent
42.0,admin.,single,university.degree,no,no,cellular,jul,tue,2.0833333333333335,4.0,nonexistent
37.0,admin.,single,high.school,no,no,cellular,jul,tue,11.866666666666667,6.0,nonexistent
38.0,blue-collar,divorced,basic.4y,yes,no,cellular,jul,tue,1.4166666666666667,3.0,nonexistent
44.0,blue-collar,married,professional.course,no,no,cellular,jul,tue,3.0166666666666666,11.0,nonexistent
30.0,unemployed,married,high.school,yes,no,cellular,jul,tue,6.383333333333334,3.0,nonexistent
48.0,technician,single,high.school,no,yes,cellular,jul,tue,1.55,2.0,nonexistent
30.0,services,single,high.school,yes,no,cellular,jul,tue,0.6666666666666666,5.0,nonexistent
54.0,retired,divorced,university.degree,yes,no,cellular,jul,tue,2.533333333333333,2.0,nonexistent
57.0,housemaid,divorced,basic.6y,yes,no,cellular,jul,tue,1.45,3.0,nonexistent
37.0,admin.,married,university.degree,yes,no,cellular,jul,tue,0.7666666666666667,3.0,nonexistent
31.0,admin.,single,high.school,no,no,cellular,jul,tue,0.2833333333333333,7.0,nonexistent
27.0,blue-collar,single,basic.6y,no,no,telephone,jul,tue,1.1333333333333333,3.0,nonexistent
28.0,technician,married,professional.course,no,no,cellular,jul,tue,4.35,3.0,nonexistent
38.0,services,single,high.school,yes,no,cellular,jul,tue,3.4,3.0,nonexistent
30.0,admin.,single,high.school,yes,no,cellular,jul,tue,1.7,7.0,nonexistent
31.0,blue-collar,married,professional.course,yes,no,cellular,jul,tue,1.5833333333333333,1.0,nonexistent
39.0,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,3.966666666666667,2.0,nonexistent
31.0,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,7.0,3.0,nonexistent
59.0,housemaid,married,basic.4y,no,no,cellular,jul,tue,2.0166666666666666,2.0,nonexistent
37.0,admin.,married,university.degree,yes,no,cellular,jul,tue,1.25,3.0,nonexistent
33.0,technician,single,professional.course,yes,no,cellular,jul,tue,5.2,1.0,nonexistent
27.0,blue-collar,single,high.school,no,no,cellular,jul,tue,0.48333333333333334,2.0,nonexistent
56.0,entrepreneur,married,university.degree,no,yes,cellular,jul,tue,0.6833333333333333,1.0,nonexistent
30.0,admin.,single,high.school,yes,no,cellular,jul,tue,22.533333333333335,2.0,nonexistent
29.0,technician,married,professional.course,yes,yes,cellular,jul,tue,1.3666666666666667,1.0,nonexistent
38.0,self-employed,single,professional.course,yes,no,cellular,jul,tue,7.3,3.0,nonexistent
59.0,retired,married,basic.4y,no,no,cellular,jul,tue,2.55,5.0,nonexistent
22.0,blue-collar,single,basic.6y,yes,no,cellular,jul,tue,2.316666666666667,3.0,nonexistent
33.0,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,6.266666666666667,1.0,nonexistent
37.0,admin.,married,high.school,no,yes,cellular,jul,tue,2.25,1.0,nonexistent
41.0,services,divorced,high.school,yes,no,cellular,jul,tue,1.2833333333333334,5.0,nonexistent
24.0,blue-collar,married,professional.course,no,no,cellular,jul,tue,3.5166666666666666,8.0,nonexistent
40.0,management,married,university.degree,no,no,cellular,jul,tue,5.233333333333333,4.0,nonexistent
33.0,services,married,high.school,yes,no,cellular,jul,tue,4.633333333333334,5.0,nonexistent
33.0,admin.,single,university.degree,no,yes,cellular,jul,tue,4.383333333333334,5.0,nonexistent
21.0,services,single,high.school,yes,no,cellular,jul,tue,5.733333333333333,3.0,nonexistent
33.0,blue-collar,married,basic.6y,no,no,cellular,jul,tue,17.95,1.0,nonexistent
46.0,blue-collar,married,basic.4y,yes,no,cellular,jul,tue,2.533333333333333,1.0,nonexistent
31.0,admin.,single,university.degree,yes,no,cellular,jul,tue,1.2,1.0,nonexistent
31.0,admin.,single,university.degree,yes,no,cellular,jul,tue,2.283333333333333,1.0,nonexistent
31.0,admin.,single,university.degree,yes,no,cellular,jul,tue,3.566666666666667,1.0,nonexistent
58.0,retired,married,basic.4y,no,no,cellular,jul,tue,1.1666666666666667,1.0,nonexistent
35.0,blue-collar,divorced,basic.4y,yes,no,cellular,jul,tue,2.966666666666667,1.0,nonexistent
35.0,blue-collar,divorced,basic.4y,yes,no,cellular,jul,tue,2.05,1.0,nonexistent
36.0,admin.,single,high.school,no,no,cellular,jul,tue,1.5,1.0,nonexistent
36.0,admin.,single,high.school,no,no,cellular,jul,tue,1.3333333333333333,1.0,nonexistent
58.0,retired,married,basic.4y,no,no,cellular,jul,tue,5.116666666666666,1.0,nonexistent
36.0,admin.,single,high.school,no,no,cellular,jul,tue,4.316666666666666,1.0,nonexistent
33.0,blue-collar,married,basic.9y,yes,no,cellular,jul,tue,2.2,1.0,nonexistent
46.0,housemaid,divorced,basic.4y,yes,no,cellular,jul,tue,2.683333333333333,1.0,nonexistent
33.0,services,single,high.school,yes,no,cellular,jul,tue,11.9,1.0,nonexistent
27.0,blue-collar,married,basic.4y,yes,no,cellular,jul,tue,1.1,1.0,nonexistent
46.0,housemaid,divorced,basic.4y,yes,no,cellular,jul,tue,4.316666666666666,1.0,nonexistent
27.0,blue-collar,married,basic.4y,yes,no,cellular,jul,tue,3.0833333333333335,1.0,nonexistent
54.0,technician,married,high.school,no,no,cellular,jul,tue,7.033333333333333,8.0,nonexistent
27.0,admin.,single,university.degree,yes,yes,cellular,jul,tue,4.25,1.0,nonexistent
46.0,housemaid,divorced,basic.4y,no,yes,cellular,jul,tue,8.633333333333333,1.0,nonexistent
27.0,services,single,high.school,yes,no,cellular,jul,tue,2.8,3.0,nonexistent
23.0,blue-collar,single,basic.9y,yes,no,cellular,jul,tue,4.25,1.0,nonexistent
28.0,blue-collar,single,high.school,no,no,cellular,jul,tue,2.316666666666667,1.0,nonexistent
35.0,blue-collar,married,professional.course,yes,no,cellular,jul,tue,8.783333333333333,1.0,nonexistent
35.0,blue-collar,married,professional.course,no,no,cellular,jul,tue,9.333333333333334,1.0,nonexistent
44.0,technician,married,professional.course,yes,no,cellular,jul,tue,11.05,1.0,nonexistent
38.0,blue-collar,married,basic.4y,no,no,cellular,jul,tue,11.5,1.0,nonexistent
39.0,blue-collar,single,high.school,yes,no,cellular,jul,tue,2.2,6.0,nonexistent
27.0,admin.,single,basic.9y,yes,yes,cellular,jul,tue,1.35,2.0,nonexistent
33.0,blue-collar,married,basic.6y,yes,no,cellular,jul,tue,11.7,2.0,nonexistent
30.0,blue-collar,divorced,basic.9y,yes,no,cellular,jul,tue,2.8,2.0,nonexistent
44.0,blue-collar,married,professional.course,no,no,cellular,jul,tue,6.783333333333333,4.0,nonexistent
30.0,admin.,single,high.school,yes,yes,cellular,jul,tue,4.233333333333333,1.0,nonexistent
30.0,admin.,single,high.school,no,no,cellular,jul,tue,2.933333333333333,1.0,nonexistent
45.0,services,married,high.school,no,no,cellular,jul,tue,1.4833333333333334,1.0,nonexistent
40.0,admin.,married,high.school,no,no,cellular,jul,tue,5.083333333333333,1.0,nonexistent
22.0,admin.,single,high.school,yes,no,cellular,jul,tue,1.7833333333333334,1.0,nonexistent
32.0,technician,single,university.degree,yes,no,cellular,jul,tue,2.0166666666666666,3.0,nonexistent
60.0,retired,married,basic.6y,no,no,cellular,jul,tue,4.466666666666667,1.0,nonexistent
59.0,retired,married,basic.6y,yes,no,cellular,jul,tue,3.2666666666666666,1.0,nonexistent
35.0,services,single,high.school,yes,no,cellular,jul,tue,2.5,1.0,nonexistent
59.0,retired,married,basic.6y,yes,no,cellular,jul,tue,6.116666666666666,1.0,nonexistent
33.0,technician,single,professional.course,no,no,cellular,jul,tue,2.533333333333333,1.0,nonexistent
40.0,admin.,single,university.degree,no,no,cellular,jul,tue,8.166666666666666,1.0,nonexistent
37.0,admin.,married,university.degree,yes,no,cellular,jul,tue,2.0833333333333335,3.0,nonexistent
59.0,retired,married,basic.6y,yes,no,cellular,jul,tue,13.45,1.0,nonexistent
35.0,services,single,high.school,yes,no,cellular,jul,tue,0.6666666666666666,1.0,nonexistent
35.0,services,single,high.school,no,no,cellular,jul,tue,1.0833333333333333,1.0,nonexistent
35.0,services,single,high.school,yes,yes,cellular,jul,tue,0.7833333333333333,1.0,nonexistent
35.0,services,single,high.school,yes,no,cellular,jul,tue,1.9666666666666666,1.0,nonexistent
31.0,technician,married,professional.course,no,no,cellular,jul,tue,4.566666666666666,6.0,nonexistent
37.0,services,single,high.school,no,no,cellular,jul,tue,1.8,1.0,nonexistent
56.0,blue-collar,married,basic.9y,yes,no,cellular,jul,tue,16.95,1.0,nonexistent
35.0,services,single,high.school,no,no,cellular,jul,tue,8.666666666666666,1.0,nonexistent
26.0,blue-collar,single,basic.9y,yes,no,cellular,jul,tue,0.9333333333333333,3.0,nonexistent
46.0,blue-collar,married,professional.course,yes,no,cellular,jul,tue,1.4833333333333334,1.0,nonexistent
26.0,blue-collar,married,basic.4y,no,no,cellular,jul,tue,3.316666666666667,1.0,nonexistent
24.0,student,married,university.degree,no,no,cellular,jul,tue,1.9,1.0,nonexistent
38.0,self-employed,single,professional.course,no,no,cellular,jul,tue,14.05,8.0,nonexistent
24.0,blue-collar,married,professional.course,no,no,cellular,jul,tue,4.55,4.0,nonexistent
30.0,blue-collar,married,basic.9y,no,no,cellular,jul,tue,3.15,1.0,nonexistent
37.0,admin.,single,professional.course,no,no,telephone,jul,tue,1.2333333333333334,13.0,nonexistent
57.0,blue-collar,divorced,basic.4y,yes,no,cellular,jul,tue,8.083333333333334,1.0,nonexistent
48.0,blue-collar,single,basic.4y,no,yes,cellular,jul,tue,4.516666666666667,1.0,nonexistent
24.0,blue-collar,single,basic.6y,no,no,cellular,jul,tue,1.9166666666666667,1.0,nonexistent
54.0,services,married,high.school,no,no,cellular,jul,tue,2.533333333333333,1.0,nonexistent
38.0,blue-collar,married,basic.4y,yes,no,cellular,jul,tue,1.1833333333333333,2.0,nonexistent
25.0,blue-collar,married,basic.9y,yes,yes,cellular,jul,tue,9.983333333333333,2.0,nonexistent
55.0,admin.,married,basic.9y,yes,yes,cellular,jul,tue,4.116666666666666,1.0,nonexistent
30.0,admin.,single,university.degree,yes,yes,cellular,jul,tue,3.4,1.0,nonexistent
30.0,admin.,single,university.degree,no,yes,telephone,jul,tue,3.5833333333333335,1.0,nonexistent
41.0,blue-collar,married,basic.9y,yes,yes,cellular,jul,tue,1.4666666666666666,1.0,nonexistent
37.0,blue-collar,married,high.school,yes,no,cellular,jul,tue,7.05,1.0,nonexistent
41.0,blue-collar,married,basic.9y,yes,no,cellular,jul,tue,4.75,1.0,nonexistent
49.0,admin.,married,university.degree,no,no,cellular,jul,tue,0.36666666666666664,6.0,nonexistent
41.0,management,single,university.degree,no,no,cellular,jul,tue,3.3333333333333335,1.0,nonexistent
23.0,blue-collar,single,basic.9y,no,no,cellular,jul,tue,4.1,1.0,nonexistent
36.0,admin.,married,university.degree,yes,no,cellular,jul,tue,5.866666666666666,3.0,nonexistent
30.0,admin.,single,high.school,no,yes,cellular,jul,tue,1.1333333333333333,2.0,nonexistent
27.0,admin.,single,university.degree,yes,yes,cellular,jul,tue,4.866666666666666,1.0,nonexistent
26.0,blue-collar,single,basic.6y,no,no,cellular,jul,tue,3.1333333333333333,5.0,nonexistent
35.0,blue-collar,married,professional.course,yes,no,cellular,jul,tue,8.433333333333334,1.0,nonexistent
38.0,housemaid,married,basic.4y,no,no,cellular,jul,tue,2.2666666666666666,2.0,nonexistent
59.0,retired,married,basic.6y,yes,no,cellular,jul,tue,1.4833333333333334,2.0,nonexistent
32.0,blue-collar,married,basic.4y,yes,no,cellular,jul,tue,1.95,1.0,nonexistent
44.0,blue-collar,married,basic.6y,yes,yes,cellular,jul,tue,3.1333333333333333,2.0,nonexistent
31.0,admin.,single,university.degree,yes,no,cellular,jul,tue,1.4833333333333334,2.0,nonexistent
30.0,admin.,single,high.school,no,yes,cellular,jul,tue,7.583333333333333,2.0,nonexistent
27.0,unemployed,single,university.degree,yes,no,cellular,jul,tue,1.0833333333333333,1.0,nonexistent
27.0,unemployed,single,university.degree,no,no,telephone,jul,tue,0.45,1.0,nonexistent
27.0,unemployed,single,university.degree,yes,no,cellular,jul,tue,4.533333333333333,1.0,nonexistent
27.0,unemployed,single,university.degree,yes,no,cellular,jul,tue,2.0,1.0,nonexistent
32.0,blue-collar,married,basic.4y,no,yes,telephone,jul,tue,10.083333333333334,1.0,nonexistent
40.0,management,married,university.degree,no,yes,cellular,jul,tue,10.5,1.0,nonexistent
31.0,self-employed,single,high.school,yes,no,cellular,jul,tue,2.5166666666666666,2.0,nonexistent
39.0,technician,married,professional.course,no,no,cellular,jul,tue,1.0333333333333334,1.0,nonexistent
39.0,technician,married,professional.course,no,yes,cellular,jul,tue,1.5,1.0,nonexistent
23.0,blue-collar,single,basic.9y,no,no,cellular,jul,tue,2.7333333333333334,1.0,nonexistent
56.0,admin.,married,basic.9y,no,no,cellular,jul,tue,9.983333333333333,1.0,nonexistent
29.0,admin.,single,university.degree,no,no,cellular,jul,tue,1.7666666666666666,2.0,nonexistent
35.0,services,divorced,university.degree,no,yes,cellular,jul,tue,10.9,2.0,nonexistent
30.0,admin.,single,university.degree,no,yes,cellular,jul,tue,2.1166666666666667,2.0,nonexistent
30.0,management,single,high.school,no,no,cellular,jul,tue,21.466666666666665,2.0,nonexistent
